approval_rate,default_rate,expected_profit,npv,cumulative_reward,capital_usage_mean,reward_volatility,stability_index,threshold_volatility,controller,controller_type,scenario_name,seed,run_id,experiment_group,ablation_name
0.8044613194114856,0.08141592920353982,410025.0215923141,401475.83112722216,486878.1557469326,0.8150828385323137,29534.697142744346,3.38573352498523e-05,0.0,dqn,agent,adverse_stress,11203,3,main,
0.8177686889343331,0.0666851903306474,491157.16998136096,481290.1096197365,589904.3384631767,0.682915834497343,45794.492416518544,2.18362102301426e-05,0.0,dqn,agent,class_imbalance_shift,11300,0,main,
0.816569240072566,0.07529005183905209,519806.7916286521,509049.7313429941,626058.6735792088,0.778890763070211,44519.498163686316,2.246156357737394e-05,0.0,dqn,agent,class_imbalance_shift,11301,1,main,
0.8135331716993608,0.07098347331346519,450802.7637807828,442014.91741434025,540345.1167468497,0.7072870446668722,37490.706363642756,2.6672565668276463e-05,0.0,dqn,agent,class_imbalance_shift,11302,2,main,
0.8174193548387096,0.06998158379373849,491138.40130005195,481675.7604328306,589094.084318826,0.7100344125068551,44015.27047786997,2.2718871661395513e-05,0.0,dqn,agent,class_imbalance_shift,11303,3,main,
0.7957864496049797,0.06678700361010831,461139.1584954456,452325.0674071902,554259.6198103309,0.6684359464919891,48297.952890419,2.0704382603672733e-05,0.0,dqn,agent,noise,11400,0,main,
0.783359497645212,0.0572573718866304,530101.2060888459,519853.7460653369,641045.059013884,0.7242358894064436,43733.997311038824,2.286498368544766e-05,0.0,dqn,agent,noise,11401,1,main,
0.7914027149321267,0.05431675242995998,534866.3163361002,524881.1513160802,646481.604220878,0.7159100007560208,49176.27141178076,2.0334597087069026e-05,0.0,dqn,agent,noise,11402,2,main,
0.7932339720842205,0.06382344169400536,489961.7025707413,480496.9606627769,590425.8777440004,0.6917623630821749,48858.05821026744,2.046703388543531e-05,0.0,dqn,agent,noise,11403,3,main,
0.8334104581212401,0.06524153248195447,511221.39004856406,501224.81196120096,614969.4176202588,0.745840614685207,38875.01813623216,2.572279898871658e-05,0.0,dqn,agent,split_policy_dynamics,11500,0,main,
0.8381206858160766,0.06748140276301806,533751.5107650083,523461.95781432325,642239.0881789409,0.7650064185045179,48775.49584992673,2.0501677756367612e-05,0.0,dqn,agent,split_policy_dynamics,11501,1,main,
0.8239120681920143,0.05717397222978492,579613.2378352392,568760.0598791586,700709.9862521695,0.753092740955425,46416.86797227105,2.154342807380504e-05,0.0,dqn,agent,split_policy_dynamics,11502,2,main,
0.8336195792185487,0.06052021632758177,571392.5174432432,560623.0745360089,689933.3000813184,0.7907119998542947,50435.874402195805,1.9826763887582698e-05,0.0,dqn,agent,split_policy_dynamics,11503,3,main,
0.7528328611898017,0.05895264973345876,453226.6467213001,444577.84367597464,547051.2970117709,0.6670442536185033,44175.06992965394,2.2636689990585445e-05,0.0,double_dqn,agent,base_market,11000,0,main,
0.7533150434385002,0.050986342943854325,520386.60775637114,510594.14793644496,630571.2933866088,0.6828799219997133,44715.255360538235,2.2363232161038524e-05,0.0,double_dqn,agent,base_market,11001,1,main,
0.7540613718411552,0.06223818073010173,494415.7739597447,484775.59703588975,597801.8171258165,0.6925088693637437,40374.71636243369,2.4767362417138894e-05,0.0,double_dqn,agent,base_market,11002,2,main,
0.7561089131952525,0.06463527239150507,422072.21812127565,414241.91090696154,508165.92116577853,0.6656819411412063,41590.01795496132,2.4043652912821092e-05,0.0,double_dqn,agent,base_market,11003,3,main,
0.7395677295099508,0.0630787037037037,472398.4781785784,463399.185027618,571582.0231769267,0.7199531355103683,36743.477444040574,2.721497404672401e-05,0.0,double_dqn,agent,drift,11100,0,main,
0.7262247838616714,0.07112332112332112,422839.9185669704,413966.2997418961,510315.39029449667,0.6754508244041454,30182.514585383167,3.3130667973446185e-05,0.0,double_dqn,agent,drift,11101,1,main,
0.7273915885813903,0.06740563211503894,438398.78520039865,429802.3872442857,529430.0475808871,0.7052804780979393,39055.20591135713,2.560412555867877e-05,0.0,double_dqn,agent,drift,11102,2,main,
0.7347249402043923,0.0665877478543948,454750.6601565108,445626.92932037637,548831.5589969477,0.7016645474943081,33370.79760254545,2.9965422058167e-05,0.0,double_dqn,agent,drift,11103,3,main,
0.7186229978484341,0.06753160345974717,460018.85941493104,450683.688649202,555470.6856173048,0.7296619404653287,34117.765185868535,2.9309384280243077e-05,0.0,double_dqn,agent,adverse_stress,11200,0,main,
0.7144731088762571,0.0777233782129743,384391.9548779665,376751.5435243868,463161.91481482063,0.7704987997585913,29372.095680491027,3.40447602417398e-05,0.0,double_dqn,agent,adverse_stress,11201,1,main,
0.7230838390649584,0.07522536524712466,432847.94047321274,423976.2300416931,522850.871489937,0.7708034289822068,35637.58062207526,2.8059478872191104e-05,0.0,double_dqn,agent,adverse_stress,11202,2,main,
0.7242524916943521,0.07830930537352555,371087.26355137466,363379.59664672066,445166.0581099822,0.7504744569033246,24651.602146716476,4.056366926495797e-05,0.0,double_dqn,agent,adverse_stress,11203,3,main,
0.7302885707793684,0.06596141879278158,444236.4359886438,435268.89543881064,535884.449275781,0.6202221775407859,41252.96094867578,2.424009663566861e-05,0.0,double_dqn,agent,class_imbalance_shift,11300,0,main,
0.7153799637169925,0.07269653423499578,469213.7732752391,459661.46540805174,568659.8022498422,0.6963699751638318,40440.98684726538,2.4726777242093342e-05,0.0,double_dqn,agent,class_imbalance_shift,11301,1,main,
0.7205201675115716,0.06821657999388192,408210.2407583002,400418.7992847265,492536.75048982,0.6356430431209249,35203.462023995104,2.840549017105864e-05,0.0,double_dqn,agent,class_imbalance_shift,11302,2,main,
0.7139784946236559,0.0677710843373494,440060.39733510185,431480.0833263999,531172.326427679,0.6343578730093408,37353.16024942179,2.6770779836108862e-05,0.0,double_dqn,agent,class_imbalance_shift,11303,3,main,
0.7359348814938952,0.06083279115159401,443288.1480364061,434864.65253713867,535314.0240234421,0.6279909473670701,45084.45870432485,2.2180100385760842e-05,0.0,double_dqn,agent,noise,11400,0,main,
0.7239291320923974,0.05514250309789343,499943.33163116354,490192.16681230115,606551.9077807826,0.6778227213230981,40321.388205881776,2.4800118358419338e-05,0.0,double_dqn,agent,noise,11401,1,main,
0.7321266968325791,0.0519159456118665,509164.23599724076,499638.4679373754,617512.7806897577,0.6717847970441425,45635.0862080592,2.1912483805927313e-05,0.0,double_dqn,agent,noise,11402,2,main,
0.7336172226165129,0.0599806514027733,466823.15619536274,457816.26018923527,564631.8045103912,0.6497794864973288,45907.85159126629,2.1782291765935616e-05,0.0,double_dqn,agent,noise,11403,3,main,
0.7538176770013882,0.06108041743400859,484077.42884686735,474709.7786309439,585369.6923078849,0.6863337545466138,37591.09349782682,2.6601338392016117e-05,0.0,double_dqn,agent,split_policy_dynamics,11500,0,main,
0.7535070140280561,0.06471631205673758,489068.6739619931,479724.71120600495,590523.2409130528,0.6998946253429348,41928.81280119295,2.384937907405942e-05,0.0,double_dqn,agent,split_policy_dynamics,11501,1,main,
0.7377747868999551,0.054727880814837336,533931.9613782199,523895.74338874506,648277.3794229483,0.6880242641784657,41785.81989366431,2.3930990741691242e-05,0.0,double_dqn,agent,split_policy_dynamics,11502,2,main,
0.7479604980678403,0.05797933409873708,525235.0680623623,515302.9238232722,636981.5028620474,0.721779209604037,45841.804516579374,2.181367415334162e-05,0.0,double_dqn,agent,split_policy_dynamics,11503,3,main,
0.48347497639282344,0.05078125,321092.82229322445,314700.0035531572,390859.26839476475,0.44764414620875276,25494.427075785992,3.922272009907766e-05,14.0,a3c,agent,base_market,11000,0,main,
0.44558756287151347,0.04874294510005131,337922.0165904424,331348.58310483425,411944.3435123415,0.42185888989935305,27809.762168901845,3.5957302929230963e-05,13.45362404707371,a3c,agent,base_market,11001,1,main,
