approval_rate_current,approval_rate_new,approval_rate_repeat,expected_default_rate_current,realized_profit,realized_npv,rolling_realized_default_rate,rolling_profit_volatility,projected_capital_usage_ratio,outstanding_ratio,repeat_share_current,expected_profit_current,expected_npv_current,applications_current,accepted_current,accepted_new_current,accepted_repeat_current,realized_default_count,realized_paid_count,realized_recovered_count,threshold_new,threshold_repeat,scenario_name,interactive_week,absolute_week,origin_interactive,reward,profit_term,npv_term,risk_shaping_term,default_rate_penalty,approval_rate_penalty,capital_usage_penalty,volatility_penalty,terminal_profit,terminal_npv,controller,seed,run_id,cumulative_reward,cumulative_profit,cumulative_npv,controller_type,experiment_group,ablation_name
0.4,0.02247191011235955,1.0,0.10546708402406794,1152.7546800763912,1117.4230046690222,0.14383258640224583,7486.4133981133455,0.38992725897678454,0.3478046445435523,0.38620689655172413,3668.115365615029,3581.070672590952,145,58,2,56,8,67,1,85.0,35.0,base_market,10,18,True,1383.3071537312198,1152.7546800763912,279.35575116725556,-3.691347940842378,-5.111929571584619,-39.99999999999992,-0.0,-0.0,0.0,0.0,dqn,11000,0,-37077.5969290529,-29086.982250474484,-28776.333079049167,agent,main,
0.42424242424242425,0.030612244897959183,1.0,0.10879869679065246,-1901.2710409020929,-1857.281809486606,0.13711707968673914,7567.248739493581,0.4058473127284598,0.35116616134750617,0.40606060606060607,5027.889800223631,4907.110232693887,165,70,3,67,8,54,1,85.0,35.0,base_market,11,19,True,-2380.5212458992855,-1901.2710409020929,-464.3204523716515,-3.8079543876728357,-2.636949753019601,-8.48484848484854,-0.0,-0.0,0.0,0.0,dqn,11000,0,-39458.118174952186,-30988.253291376575,-30633.614888535772,agent,main,
0.39375,0.039603960396039604,1.0,0.11507755741110276,1808.6061091781237,1706.0374055761483,0.10391308855591873,1601.0102769582818,0.38484539436398674,0.34050805067603723,0.36875,2566.9835210281067,2504.0735797147368,160,63,4,59,7,74,1,85.0,35.0,base_market,12,20,True,2178.587746062772,1808.6061091781237,426.5093513940371,-4.027714509388596,-0.0,-52.49999999999999,-0.0,-0.0,0.0,0.0,dqn,11000,0,-37279.53042888941,-29179.647182198452,-28927.577482959623,agent,main,
0.38461538461538464,0.043478260869565216,1.0,0.10870129810782081,11160.669186892423,10958.461128162238,0.10146210816376187,4884.632290215807,0.3715571135649602,0.3326268727324281,0.35664335664335667,3462.117352119327,3379.388984013658,143,55,4,51,6,57,5,85.0,35.0,base_market,13,21,True,13825.710692729977,11160.669186892423,2739.6152820405596,-3.804545433773728,-0.0,-70.76923076923069,-0.0,-0.0,0.0,0.0,dqn,11000,0,-23453.819736159436,-18018.977995306028,-17969.116354797385,agent,main,
0.35403726708074534,0.009523809523809525,1.0,0.10406957763300484,12760.574568709797,12504.577113377138,0.08260900525724184,6171.069507397762,0.37047868146925855,0.32812915807060694,0.34782608695652173,3920.51819280585,3828.196425905011,161,57,1,56,2,64,1,85.0,35.0,base_market,14,22,True,15751.150945998417,12760.574568709797,3126.1442783442844,-3.642435217155169,-0.0,-131.92546583850927,-0.0,-0.0,0.0,0.0,dqn,11000,0,-7702.6687901610185,-5258.403426596231,-5464.539241420247,agent,main,
0.3108108108108108,0.04672897196261682,1.0,0.10395668920144253,15401.294121358018,15023.857503576488,0.067754865403102,5121.546770543915,0.34029405930548845,0.30802752866838384,0.27702702702702703,2994.127183410367,2919.9570518551554,148,46,5,41,5,66,3,85.0,35.0,base_market,15,23,True,18935.24163475171,15401.294121358018,3755.964375894122,-3.6384841220504884,-0.0,-218.37837837837836,-0.0,-0.0,0.0,0.0,dqn,11000,0,11232.572844590692,10142.890694761787,9559.318262156241,agent,main,
0.3612565445026178,0.031746031746031744,1.0,0.11111582992947738,18406.821304351295,17990.131391893705,0.05654853712360298,2749.2727808700342,0.3560521656370267,0.3070553852697174,0.3403141361256545,3929.4423124657574,3838.298366363955,191,69,4,65,3,67,4,85.0,35.0,base_market,16,24,True,22782.978187282424,18406.821304351295,4497.532847973426,-3.8890540475317077,-0.0,-117.48691099476439,-0.0,-0.0,0.0,0.0,dqn,11000,0,34015.55103187312,28549.711999113082,27549.449654049946,agent,main,
0.3,0.027777777777777776,1.0,0.11181161363958088,738.9039255038064,683.8951607844965,0.06080550306787542,6706.09914284273,0.35125271766405675,0.3088996538841579,0.28,3142.1962726166958,3069.634554306649,200,60,4,56,6,51,0,85.0,35.0,base_market,17,25,True,665.9643092225451,738.9039255038064,170.97379019612413,-3.9134064773853305,-0.0,-240.0,-0.0,-0.0,0.0,0.0,dqn,11000,0,34681.51534109566,29288.61592461689,28233.344814834443,agent,main,
0.25146198830409355,0.015384615384615385,1.0,0.10792622322765856,1984.4686677354794,1949.4342120794745,0.07573087620220377,7855.851669736393,0.3229773247308526,0.2924546177039618,0.23976608187134502,3026.362197761149,2954.378922760745,171,43,2,41,6,60,1,85.0,35.0,base_market,18,26,True,2130.973779550567,1984.4686677354794,487.3585530198686,-3.7774178129680496,-0.0,-337.07602339181284,-0.0,-0.0,0.0,0.0,dqn,11000,0,36812.48912064623,31273.08459235237,30182.77902691392,agent,main,
0.2838709677419355,0.02631578947368421,1.0,0.1058036477405698,1793.07940515398,1758.7202670930321,0.08495838729538652,7333.8459293159485,0.3014612528540719,0.2716372124913033,0.2645161290322581,2951.7801491725095,2882.024448668486,155,44,3,41,7,59,1,85.0,35.0,base_market,19,27,True,1956.798279740189,1793.07940515398,439.68006677325803,-3.703127670919943,-0.0,-272.25806451612897,-0.0,-0.0,0.0,0.0,dqn,11000,0,38769.28740038641,33066.16399750635,31941.49929400695,agent,main,
